Store,Dept,Date,Weekly_Pred
1.0,94.0,2011-04-08,71979.09499999747
1.0,94.0,2011-04-15,69958.52499999717
1.0,94.0,2011-04-22,63302.61499999703
1.0,94.0,2011-04-29,63282.61499999889
1.0,95.0,2011-03-04,118318.3774999686
1.0,95.0,2011-03-11,117559.03749996502
1.0,95.0,2011-03-18,123226.75749996942
1.0,95.0,2011-03-25,118627.97749996823
1.0,95.0,2011-04-01,116976.99749996778
1.0,95.0,2011-04-08,122281.44749996517
1.0,95.0,2011-04-15,131852.46749996472
1.0,95.0,2011-04-22,115715.39749996443
1.0,95.0,2011-04-29,113158.76749996733
1.0,96.0,2011-03-04,19419.73999999997
1.0,96.0,2011-03-11,19419.73999999997
1.0,96.0,2011-03-18,19419.73999999997
1.0,96.0,2011-03-25,19419.73999999997
1.0,96.0,2011-04-01,19419.73999999997
1.0,96.0,2011-04-08,19419.73999999997
1.0,96.0,2011-04-15,19419.73999999997
1.0,96.0,2011-04-22,19419.73999999997
1.0,96.0,2011-04-29,19419.73999999997
1.0,97.0,2011-03-04,34258.409999997166
1.0,97.0,2011-03-11,33879.059999994744
1.0,97.0,2011-03-18,34415.08999999687
1.0,97.0,2011-03-25,32976.41999999694
1.0,97.0,2011-04-01,32831.13999999668
1.0,97.0,2011-04-08,35226.20999999512
1.0,97.0,2011-04-15,36548.75999999493
1.0,97.0,2011-04-22,32145.93999999463
1.0,97.0,2011-04-29,31777.399999996454
1.0,98.0,2011-03-04,11373.71249999309
1.0,98.0,2011-03-11,11289.522499992912
1.0,98.0,2011-03-18,11793.842499993094
1.0,98.0,2011-03-25,10533.75249999301
1.0,98.0,2011-04-01,15210.202499992964
1.0,98.0,2011-04-08,12687.642499992791
1.0,98.0,2011-04-15,11261.692499992838
1.0,98.0,2011-04-22,10626.072499992842
1.0,98.0,2011-04-29,10315.412499993043
1.0,99.0,2011-03-04,0.0049999999999999975
1.0,99.0,2011-03-11,0.0049999999999999975
2.0,1.0,2011-03-04,24028.587499993133
2.0,1.0,2011-03-11,25317.407499996225
2.0,1.0,2011-03-18,25103.457499992313
2.0,1.0,2011-03-25,28870.527499993543
2.0,1.0,2011-04-01,79422.60749999362
2.0,1.0,2011-04-08,63216.53749999611
2.0,1.0,2011-04-15,17965.127499995964
2.0,1.0,2011-04-22,18819.657499996225
2.0,1.0,2011-04-29,20722.737499992574
2.0,2.0,2011-03-04,65938.58499996846
2.0,2.0,2011-03-11,64131.97499997092
2.0,2.0,2011-03-18,61816.95499996857
2.0,2.0,2011-03-25,57280.124999968495
2.0,2.0,2011-04-01,65796.14499996898
2.0,2.0,2011-04-08,61805.164999970395
2.0,2.0,2011-04-15,62682.14499997084
2.0,2.0,2011-04-22,63981.80499997099
2.0,2.0,2011-04-29,62563.964999968346
2.0,3.0,2011-03-04,11808.380000004281
2.0,3.0,2011-03-11,9973.980000006703
2.0,3.0,2011-03-18,7306.700000003648
2.0,3.0,2011-03-25,9318.860000004728
2.0,3.0,2011-04-01,10316.650000004765
2.0,3.0,2011-04-08,9785.510000006963
2.0,3.0,2011-04-15,8459.920000006181
2.0,3.0,2011-04-22,8774.680000006889
2.0,3.0,2011-04-29,8780.170000004318
2.0,4.0,2011-03-04,48164.67250000217
2.0,4.0,2011-03-11,43716.07250000161
2.0,4.0,2011-03-18,45849.42250000217
2.0,4.0,2011-03-25,42682.202500001964
2.0,4.0,2011-04-01,49178.62250000189
2.0,4.0,2011-04-08,46507.75250000131
2.0,4.0,2011-04-15,44690.41250000146
2.0,4.0,2011-04-22,44930.622500001424
2.0,4.0,2011-04-29,44056.5625000023
2.0,5.0,2011-03-04,32739.82499997353
2.0,5.0,2011-03-11,39234.46499997133
2.0,5.0,2011-03-18,37363.68499997386
2.0,5.0,2011-03-25,55909.09499997308
2.0,5.0,2011-04-01,45183.91499997338
2.0,5.0,2011-04-08,32645.554999971184
2.0,5.0,2011-04-15,24221.294999971407
2.0,5.0,2011-04-22,35936.61499997077
2.0,5.0,2011-04-29,33218.9049999736
2.0,6.0,2011-03-04,2507.664999984814
2.0,6.0,2011-03-11,4469.604999988018
2.0,6.0,2011-03-18,2804.844999984516
2.0,6.0,2011-03-25,4033.584999985671
2.0,6.0,2011-04-01,2814.8549999861552
2.0,6.0,2011-04-08,2417.0649999879806
2.0,6.0,2011-04-15,2423.9249999873846
2.0,6.0,2011-04-22,2732.514999988167
2.0,6.0,2011-04-29,2654.0949999854474
2.0,7.0,2011-03-04,30127.72499993127
2.0,7.0,2011-03-11,28179.124999930944
2.0,7.0,2011-03-18,34385.184999931465
2.0,7.0,2011-03-25,25834.064999931354
2.0,7.0,2011-04-01,40796.564999931354
2.0,7.0,2011-04-08,33230.454999930786
2.0,7.0,2011-04-15,30363.724999931037
2.0,7.0,2011-04-22,27371.604999930692
2.0,7.0,2011-04-29,30140.924999931223
2.0,8.0,2011-03-04,62308.94749997633
2.0,8.0,2011-03-11,59067.927499980506
2.0,8.0,2011-03-18,55621.36749997626
2.0,8.0,2011-03-25,51093.20749997611
2.0,8.0,2011-04-01,58584.14749997745
2.0,8.0,2011-04-08,52880.38749997954
2.0,8.0,2011-04-15,51921.39749997931
2.0,8.0,2011-04-22,54471.707499979835
2.0,8.0,2011-04-29,52807.88749997581
2.0,9.0,2011-03-04,31030.754999984616
2.0,9.0,2011-03-11,33507.95499998294
2.0,9.0,2011-03-18,46855.11499998495
2.0,9.0,2011-03-25,32068.02499998417
2.0,9.0,2011-04-01,38713.54499998419
2.0,9.0,2011-04-08,40566.90499998266
2.0,9.0,2011-04-15,40397.924999983145
2.0,9.0,2011-04-22,37464.78499998255
2.0,9.0,2011-04-29,36816.134999984504
2.0,10.0,2011-03-04,40474.41499999914
2.0,10.0,2011-03-11,40193.48499999874
2.0,10.0,2011-03-18,44062.904999999366
2.0,10.0,2011-03-25,32984.42499999915
2.0,10.0,2011-04-01,44493.78499999902
2.0,10.0,2011-04-08,43931.444999998705
2.0,10.0,2011-04-15,44167.68499999893
2.0,10.0,2011-04-22,35855.084999998835
2.0,10.0,2011-04-29,39178.44499999917
2.0,11.0,2011-03-04,20614.18249999051
2.0,11.0,2011-03-11,19864.252499991042
2.0,11.0,2011-03-18,17193.80249999039
2.0,11.0,2011-03-25,16907.652499990483
2.0,11.0,2011-04-01,21033.32249999064
2.0,11.0,2011-04-08,18364.622499991154
2.0,11.0,2011-04-15,18729.122499991154
2.0,11.0,2011-04-22,18495.102499991135
2.0,11.0,2011-04-29,18936.012499990353
2.0,12.0,2011-03-04,8468.500000002
2.0,12.0,2011-03-11,8229.730000002215
2.0,12.0,2011-03-18,8655.090000001968
2.0,12.0,2011-03-25,6373.800000002047
2.0,12.0,2011-04-01,8848.410000002033
2.0,12.0,2011-04-08,8087.150000002257
2.0,12.0,2011-04-15,8145.750000002234
2.0,12.0,2011-04-22,8162.640000002248
2.0,12.0,2011-04-29,8647.02000000202
2.0,13.0,2011-03-04,49226.22750000248
2.0,13.0,2011-03-11,45065.88750000449
2.0,13.0,2011-03-18,44875.5675000014
2.0,13.0,2011-03-25,39679.627500002855
2.0,13.0,2011-04-01,46011.70750000293
2.0,13.0,2011-04-08,43746.77750000509
2.0,13.0,2011-04-15,45307.63750000449
2.0,13.0,2011-04-22,44155.26750000531
2.0,13.0,2011-04-29,43456.28750000207
2.0,14.0,2011-03-04,22529.90999998172
2.0,14.0,2011-03-11,16966.809999983954
2.0,14.0,2011-03-18,17829.789999981607
2.0,14.0,2011-03-25,16532.919999982427
2.0,14.0,2011-04-01,17241.419999982427
2.0,14.0,2011-04-08,16522.69999998362
2.0,14.0,2011-04-15,13177.619999983544
2.0,14.0,2011-04-22,14474.869999983544
2.0,14.0,2011-04-29,13718.199999981756
2.0,16.0,2011-03-04,26638.27249999637
2.0,16.0,2011-03-11,30507.492499993314
2.0,16.0,2011-03-18,49991.83249999689
2.0,16.0,2011-03-25,26765.02249999637
2.0,16.0,2011-04-01,52722.9124999951
2.0,16.0,2011-04-08,63568.24249999145
2.0,16.0,2011-04-15,72196.5424999922
2.0,16.0,2011-04-22,53258.84249999108
2.0,16.0,2011-04-29,64418.9124999951
2.0,17.0,2011-03-04,12856.512499988532
2.0,17.0,2011-03-11,11653.852499991177
2.0,17.0,2011-03-18,13459.822499988122
2.0,17.0,2011-03-25,9682.402499989128
2.0,17.0,2011-04-01,8198.36249998909
2.0,17.0,2011-04-08,7410.072499990916
2.0,17.0,2011-04-15,6268.492499990842
2.0,17.0,2011-04-22,6559.722499991289
2.0,17.0,2011-04-29,7281.652499988197
2.0,18.0,2011-03-04,857.1049999594106
2.0,18.0,2011-03-11,2925.394999958924
2.0,18.0,2011-03-18,2877.174999957264
2.0,18.0,2011-03-25,5009.044999959704
2.0,18.0,2011-04-01,23563.604999959585
2.0,18.0,2011-04-08,12335.124999959371
2.0,18.0,2011-04-15,767.7749999597436
2.0,18.0,2011-04-22,251.90499995969003
2.0,18.0,2011-04-29,262.6949999596691
2.0,19.0,2011-03-04,5035.285000002779
2.0,19.0,2011-03-11,4493.375000002397
2.0,19.0,2011-03-18,4982.725000002723
2.0,19.0,2011-03-25,4618.515000002644
2.0,19.0,2011-04-01,4553.225000002607
2.0,19.0,2011-04-08,3349.205000002472
2.0,19.0,2011-04-15,3926.8850000024067
2.0,19.0,2011-04-22,4427.605000002379
2.0,19.0,2011-04-29,4608.5250000026535
2.0,20.0,2011-03-04,5918.465000002033
2.0,20.0,2011-03-11,6443.1250000026475
2.0,20.0,2011-03-18,6408.975000002042
2.0,20.0,2011-03-25,4772.25500000207
2.0,20.0,2011-04-01,6256.055000002117
2.0,20.0,2011-04-08,5213.545000002573
2.0,20.0,2011-04-15,4863.885000002424
2.0,20.0,2011-04-22,4752.075000002601
2.0,20.0,2011-04-29,5574.835000002145
2.0,21.0,2011-03-04,9800.569999994192
2.0,21.0,2011-03-11,9382.009999996464
2.0,21.0,2011-03-18,9642.909999994043
2.0,21.0,2011-03-25,8378.0799999949
2.0,21.0,2011-04-01,8945.5799999949
2.0,21.0,2011-04-08,8235.469999996427
2.0,21.0,2011-04-15,7729.48999999598
2.0,21.0,2011-04-22,7821.759999996464
2.0,21.0,2011-04-29,8510.799999994639
2.0,22.0,2011-03-04,15432.964999994185
2.0,22.0,2011-03-11,13055.88499999446
2.0,22.0,2011-03-18,13342.904999994129
2.0,22.0,2011-03-25,9820.934999994157
2.0,22.0,2011-04-01,10255.854999994199
2.0,22.0,2011-04-08,10152.804999994443
2.0,22.0,2011-04-15,10265.974999994427
2.0,22.0,2011-04-22,8789.12499999445
2.0,22.0,2011-04-29,9851.454999994176
2.0,23.0,2011-03-04,24636.3349999841
2.0,23.0,2011-03-11,25932.714999983058
2.0,23.0,2011-03-18,25183.05499998384
2.0,23.0,2011-03-25,23768.2949999836
2.0,23.0,2011-04-01,25755.814999983617
2.0,23.0,2011-04-08,26893.234999983077
2.0,23.0,2011-04-15,26549.83499998317
2.0,23.0,2011-04-22,28164.994999982853
2.0,23.0,2011-04-29,25622.764999983803
2.0,24.0,2011-03-04,6784.879999991932
2.0,24.0,2011-03-11,5756.4399999938505
2.0,24.0,2011-03-18,4522.939999991988
2.0,24.0,2011-03-25,4101.929999992211
2.0,24.0,2011-04-01,6945.929999992677
2.0,24.0,2011-04-08,6837.4399999938505
2.0,24.0,2011-04-15,5131.849999993534
2.0,24.0,2011-04-22,4633.449999994093
2.0,24.0,2011-04-29,3386.029999992305
2.0,25.0,2011-03-04,14854.779999990864
2.0,25.0,2011-03-11,16253.529999990922
2.0,25.0,2011-03-18,17482.029999990864
2.0,25.0,2011-03-25,16831.029999990864
2.0,25.0,2011-04-01,21180.779999990864
2.0,25.0,2011-04-08,21434.529999990864
2.0,25.0,2011-04-15,17293.779999990922
2.0,25.0,2011-04-22,17074.279999990864
2.0,25.0,2011-04-29,16774.779999990864
2.0,26.0,2011-03-04,9345.597500000058
2.0,26.0,2011-03-11,9063.337500001679
2.0,26.0,2011-03-18,9198.38749999963
2.0,26.0,2011-03-25,7759.147500000337
2.0,26.0,2011-04-01,10733.697500000617
2.0,26.0,2011-04-08,9568.497500001828
2.0,26.0,2011-04-15,10504.587500001679
2.0,26.0,2011-04-22,8982.697500002014
2.0,26.0,2011-04-29,7588.657500000113
2.0,27.0,2011-03-04,2223.1099999990056
2.0,27.0,2011-03-11,1921.3599999992384
2.0,27.0,2011-03-18,1694.1099999990056
2.0,27.0,2011-03-25,1351.8599999990638
2.0,27.0,2011-04-01,1270.1099999990638
2.0,27.0,2011-04-08,1151.1099999992384
2.0,27.0,2011-04-15,1065.6099999992384
2.0,27.0,2011-04-22,957.8599999992967
2.0,27.0,2011-04-29,1212.8599999990638
2.0,28.0,2011-03-04,894.3224999989894
2.0,28.0,2011-03-11,844.5624999994458
2.0,28.0,2011-03-18,667.7224999990127
2.0,28.0,2011-03-25,608.01249999905
2.0,28.0,2011-04-01,843.6724999990826
2.0,28.0,2011-04-08,923.9424999994504
2.0,28.0,2011-04-15,427.6124999993759
2.0,28.0,2011-04-22,360.87249999950166
2.0,28.0,2011-04-29,408.9324999990919
2.0,29.0,2011-03-04,6818.459999990653
2.0,29.0,2011-03-11,6189.2799999918825
2.0,29.0,2011-03-18,5584.349999990318
2.0,29.0,2011-03-25,4402.989999990914
2.0,29.0,2011-04-01,5097.389999990821
2.0,29.0,2011-04-08,4807.069999991454
2.0,29.0,2011-04-15,6040.779999991417
2.0,29.0,2011-04-22,4885.049999991901
2.0,29.0,2011-04-29,5757.179999990858
2.0,30.0,2011-03-04,6659.079999998192
2.0,30.0,2011-03-11,5142.079999998425
2.0,30.0,2011-03-18,4378.579999998075
2.0,30.0,2011-03-25,4300.199999998187
2.0,30.0,2011-04-01,5737.4599999981965
2.0,30.0,2011-04-08,6085.569999998415
2.0,30.0,2011-04-15,6163.539999998387
2.0,30.0,2011-04-22,4991.559999998406
2.0,30.0,2011-04-29,5802.219999998206
2.0,31.0,2011-03-04,3726.2549999990097
2.0,31.0,2011-03-11,3111.134999999189
2.0,31.0,2011-03-18,2592.734999998991
2.0,31.0,2011-03-25,2398.2349999990493
2.0,31.0,2011-04-01,2428.6749999990516
2.0,31.0,2011-04-08,2567.714999999147
2.0,31.0,2011-04-15,2658.1349999991307
2.0,31.0,2011-04-22,2227.8349999992006
2.0,31.0,2011-04-29,2235.794999999047
2.0,32.0,2011-03-04,10218.319999994848
2.0,32.0,2011-03-11,10602.14999999632
2.0,32.0,2011-03-18,11320.339999994401
2.0,32.0,2011-03-25,6525.839999994868
2.0,32.0,2011-04-01,8001.689999994961
2.0,32.0,2011-04-08,9678.749999996413
2.0,32.0,2011-04-15,9930.499999995947
2.0,32.0,2011-04-22,8508.14999999632
2.0,32.0,2011-04-29,8395.359999994886
2.0,33.0,2011-03-04,7745.527499998437
2.0,33.0,2011-03-11,6577.3774999989955
2.0,33.0,2011-03-18,5494.627499998297
2.0,33.0,2011-03-25,4846.977499998623
2.0,33.0,2011-04-01,7942.137499998539
2.0,33.0,2011-04-08,6406.477499999089
2.0,33.0,2011-04-15,6109.097499998968
2.0,33.0,2011-04-22,5497.0974999992
2.0,33.0,2011-04-29,5072.347499998502
2.0,34.0,2011-03-04,17412.507499987576
2.0,34.0,2011-03-11,17757.897499990035
2.0,34.0,2011-03-18,16650.86749998698
2.0,34.0,2011-03-25,10814.197499987986
2.0,34.0,2011-04-01,14513.447499988917
2.0,34.0,2011-04-08,15508.187499990072
2.0,34.0,2011-04-15,17014.867499989774
2.0,34.0,2011-04-22,15722.867499990705
2.0,34.0,2011-04-29,14097.867499987911
2.0,35.0,2011-03-04,5481.81750000071
2.0,35.0,2011-03-11,4997.817500000245
2.0,35.0,2011-03-18,4750.81750000071
2.0,35.0,2011-03-25,4161.817500000478
2.0,35.0,2011-04-01,5659.817500000478
2.0,35.0,2011-04-08,5084.817500000245
2.0,35.0,2011-04-15,5011.317500000245
2.0,35.0,2011-04-22,4810.817500000245
2.0,35.0,2011-04-29,5118.81750000071
2.0,36.0,2011-03-04,1773.7499999939707
2.0,36.0,2011-03-11,1883.2499999936215
2.0,36.0,2011-03-18,2828.749999993971
2.0,36.0,2011-03-25,1695.2499999938543
2.0,36.0,2011-04-01,1622.2499999938543
2.0,36.0,2011-04-08,2537.7499999936217
2.0,36.0,2011-04-15,2928.7499999936217
2.0,36.0,2011-04-22,2193.7499999935053
2.0,36.0,2011-04-29,3404.7499999938545
2.0,37.0,2011-03-04,4778.719999997008
2.0,37.0,2011-03-11,4081.9899999974923
2.0,37.0,2011-03-18,4144.169999996961
2.0,37.0,2011-03-25,3002.709999997115
2.0,37.0,2011-04-01,4451.729999997134
2.0,37.0,2011-04-08,3670.4599999974644
2.0,37.0,2011-04-15,3754.7599999973945
2.0,37.0,2011-04-22,3281.3199999974504
2.0,37.0,2011-04-29,3542.4599999969987
2.0,38.0,2011-03-04,106111.23499999386
2.0,38.0,2011-03-11,162495.34500000073
2.0,38.0,2011-03-18,88253.47499999222
2.0,38.0,2011-03-25,86360.57499999371
2.0,38.0,2011-04-01,85965.4249999952
2.0,38.0,2011-04-08,98166.3350000028
2.0,38.0,2011-04-15,81462.26499999878
2.0,38.0,2011-04-22,80317.2650000025
2.0,38.0,2011-04-29,85063.91499999356
2.0,40.0,2011-03-04,82362.11499994592
2.0,40.0,2011-03-11,78022.17499995203
2.0,40.0,2011-03-18,76494.4849999451
2.0,40.0,2011-03-25,71138.47499994718
2.0,40.0,2011-04-01,75419.44499994785
2.0,40.0,2011-04-08,72249.20499995135
2.0,40.0,2011-04-15,74442.26499995001
2.0,40.0,2011-04-22,73771.5749999524
2.0,40.0,2011-04-29,72099.19499994599
2.0,41.0,2011-03-04,2662.885000001624
2.0,41.0,2011-03-11,2509.7150000007673
2.0,41.0,2011-03-18,2345.7150000021643
2.0,41.0,2011-03-25,2372.415000001885
2.0,41.0,2011-04-01,2816.685000001438
2.0,41.0,2011-04-08,2877.7150000007673
2.0,41.0,2011-04-15,2705.8850000011585
2.0,41.0,2011-04-22,3022.885000000693
2.0,41.0,2011-04-29,2528.885000001624
2.0,42.0,2011-03-04,9806.220000000923
2.0,42.0,2011-03-11,9902.470000000807
2.0,42.0,2011-03-18,9773.720000000938
2.0,42.0,2011-03-25,7126.770000000897
2.0,42.0,2011-04-01,9963.580000000895
2.0,42.0,2011-04-08,9972.200000000803
2.0,42.0,2011-04-15,9072.950000000803
2.0,42.0,2011-04-22,9141.930000000784
2.0,42.0,2011-04-29,8883.010000000902
2.0,44.0,2011-03-04,6832.419999998379
2.0,44.0,2011-03-11,6287.979999998901
2.0,44.0,2011-03-18,5305.4499999981745
2.0,44.0,2011-03-25,5447.8599999983235
2.0,44.0,2011-04-01,5741.659999998603
2.0,44.0,2011-04-08,4773.179999999087
2.0,44.0,2011-04-15,4633.88999999905
2.0,44.0,2011-04-22,5404.209999999115
2.0,44.0,2011-04-29,4931.989999998445
2.0,45.0,2011-03-04,52.24000000001979
2.0,45.0,2011-03-11,177.7400000000198
2.0,45.0,2011-03-18,45.74000000001979
2.0,45.0,2011-03-25,39.24000000001979
2.0,45.0,2011-04-01,71.74000000001979
2.0,45.0,2011-04-08,-98.25999999998021
2.0,45.0,2011-04-22,19.430000000014843
2.0,45.0,2011-04-29,19.430000000014843
2.0,46.0,2011-03-04,29812.89999999104
2.0,46.0,2011-03-11,27745.13999999173
2.0,46.0,2011-03-18,27378.019999990687
2.0,46.0,2011-03-25,24893.769999990687
2.0,46.0,2011-04-01,28945.499999991134
2.0,46.0,2011-04-08,27181.11999999171
2.0,46.0,2011-04-15,27454.4999999916
2.0,46.0,2011-04-22,26325.379999991954
2.0,46.0,2011-04-29,26361.579999990743
2.0,48.0,2011-03-04,1493.5750000028638
2.0,48.0,2011-03-11,215.57500000292202
2.0,48.0,2011-03-18,2301.5750000027474
2.0,48.0,2011-03-25,919.5750000028056
2.0,48.0,2011-04-01,1116.5750000026892
2.0,48.0,2011-04-08,375.5750000026892
2.0,48.0,2011-04-15,1439.5750000026892
2.0,48.0,2011-04-22,2243.575000002864
2.0,48.0,2011-04-29,1144.5750000027474
2.0,49.0,2011-03-04,17191.73250001148
2.0,49.0,2011-03-11,16502.00250001131
2.0,49.0,2011-03-18,16980.322500011505
2.0,49.0,2011-03-25,15015.522500011431
2.0,49.0,2011-04-01,17492.77250001143
2.0,49.0,2011-04-08,8452.97250001129
2.0,49.0,2011-04-15,12111.812500011316
2.0,49.0,2011-04-22,16534.512500011275
2.0,49.0,2011-04-29,11333.902500011443
2.0,52.0,2011-03-04,3710.1750000018073
2.0,52.0,2011-03-11,4199.1950000025245
2.0,52.0,2011-03-18,3179.3350000017235
2.0,52.0,2011-03-25,2934.3150000019377
2.0,52.0,2011-04-01,4207.955000002068
2.0,52.0,2011-04-08,2850.455000002534
2.0,52.0,2011-04-15,3440.685000002515
2.0,52.0,2011-04-22,3525.205000002534
2.0,52.0,2011-04-29,3010.005000001882
2.0,54.0,2011-03-04,26.84999999892898
2.0,54.0,2011-03-11,-83.15000000107102
2.0,54.0,2011-03-18,8.849999998928979
2.0,54.0,2011-03-25,-49.15000000107102
2.0,54.0,2011-04-08,-158.15000000107102
2.0,54.0,2011-04-15,19.84999999892898
2.0,54.0,2011-04-29,-115.15000000107102
2.0,55.0,2011-03-04,11063.649999985588
2.0,55.0,2011-03-11,13654.299999989686
2.0,55.0,2011-03-18,12866.679999984917
2.0,55.0,2011-03-25,8149.969999985885
2.0,55.0,2011-04-01,8067.179999986779
2.0,55.0,2011-04-08,9325.309999989462
2.0,55.0,2011-04-15,6215.639999989536
2.0,55.0,2011-04-22,5697.309999989461
2.0,55.0,2011-04-29,6431.629999986034
2.0,56.0,2011-03-04,7694.115000005318
2.0,56.0,2011-03-11,9750.015000003828
2.0,56.0,2011-03-18,14539.025000005468
2.0,56.0,2011-03-25,8890.70500000517
2.0,56.0,2011-04-01,23221.75500000498
2.0,56.0,2011-04-08,22399.125000003696
2.0,56.0,2011-04-15,25237.945000003994
2.0,56.0,2011-04-22,18741.165000003733
2.0,56.0,2011-04-29,19776.68500000515
2.0,58.0,2011-03-04,23593.432499999188
2.0,58.0,2011-03-11,12342.522500006487
2.0,58.0,2011-03-18,12106.522499999037
2.0,58.0,2011-03-25,14519.5225000009
2.0,58.0,2011-04-01,10703.5225000009
2.0,58.0,2011-04-08,9343.522500006487
2.0,58.0,2011-04-15,10849.522500006487
2.0,58.0,2011-04-22,12833.522500006487
2.0,58.0,2011-04-29,14424.5225000009
2.0,59.0,2011-03-04,821.7824999923404
2.0,59.0,2011-03-11,518.3924999931413
2.0,59.0,2011-03-18,557.6824999922472
2.0,59.0,2011-03-25,340.212499992508
2.0,59.0,2011-04-01,469.2924999925825
2.0,59.0,2011-04-08,351.5224999932624
2.0,59.0,2011-04-15,85.4624999932065
2.0,59.0,2011-04-22,280.4024999931506
2.0,59.0,2011-04-29,143.16249999246145
2.0,60.0,2011-03-04,42.20000000000011
2.0,60.0,2011-03-11,42.20000000000011
2.0,60.0,2011-03-18,7.105427357601002e-14
2.0,60.0,2011-03-25,42.20000000000011
2.0,60.0,2011-04-01,42.20000000000011
2.0,60.0,2011-04-08,42.20000000000011
2.0,60.0,2011-04-15,42.20000000000011
2.0,60.0,2011-04-22,42.20000000000011
2.0,60.0,2011-04-29,42.20000000000011
2.0,67.0,2011-03-04,9186.907499994175
2.0,67.0,2011-03-11,8274.047499996168
2.0,67.0,2011-03-18,9014.997499994026
2.0,67.0,2011-03-25,8617.587499994343
2.0,67.0,2011-04-01,11191.467499994696
2.0,67.0,2011-04-08,8185.47749999587
2.0,67.0,2011-04-15,6576.327499995963
2.0,67.0,2011-04-22,8145.637499996019
2.0,67.0,2011-04-29,11033.087499994343
2.0,71.0,2011-03-04,5059.73999999702
2.0,71.0,2011-03-11,4550.839999997463
2.0,71.0,2011-03-18,4195.759999997039
2.0,71.0,2011-03-25,3265.6999999970994
2.0,71.0,2011-04-01,4403.759999997155
2.0,71.0,2011-04-08,1660.239999997486
2.0,71.0,2011-04-15,2600.819999997444
2.0,71.0,2011-04-22,2875.67999999743
2.0,71.0,2011-04-29,2132.759999997039
2.0,72.0,2011-03-04,80927.80249996344
2.0,72.0,2011-03-11,64142.12249996747
2.0,72.0,2011-03-18,62200.52249996318
2.0,72.0,2011-03-25,55995.952499963816
2.0,72.0,2011-04-01,50276.082499964636
2.0,72.0,2011-04-08,47742.92249996728
2.0,72.0,2011-04-15,46901.902499966796
2.0,72.0,2011-04-22,52217.502499967355
2.0,72.0,2011-04-29,50645.862499963965
2.0,74.0,2011-03-04,21976.55249998958
2.0,74.0,2011-03-11,16772.562499991218
2.0,74.0,2011-03-18,16751.30249998958
2.0,74.0,2011-03-25,13235.372499989877
2.0,74.0,2011-04-01,16582.20249998995
2.0,74.0,2011-04-08,13677.642499991292
2.0,74.0,2011-04-15,11814.562499991218
2.0,74.0,2011-04-22,13789.282499991423
2.0,74.0,2011-04-29,14508.612499989635
2.0,79.0,2011-03-04,42055.34499997832
2.0,79.0,2011-03-11,34591.03499998059
2.0,79.0,2011-03-18,30656.354999977164
2.0,79.0,2011-03-25,27456.264999978244
2.0,79.0,2011-04-01,35524.384999978356
2.0,79.0,2011-04-08,31889.25499998033
2.0,79.0,2011-04-15,30406.874999980442
2.0,79.0,2011-04-22,28531.464999980293
2.0,79.0,2011-04-29,27158.90499997791
2.0,80.0,2011-03-04,25522.282499999626
2.0,80.0,2011-03-11,26671.212500000143
2.0,80.0,2011-03-18,26333.352499999575
2.0,80.0,2011-03-25,25166.64249999973
2.0,80.0,2011-04-01,25963.442499999775
2.0,80.0,2011-04-08,27089.402500000087
2.0,80.0,2011-04-15,27329.5425000001
2.0,80.0,2011-04-22,26637.642500000195
2.0,80.0,2011-04-29,24782.342499999682
2.0,81.0,2011-03-04,33356.39249998795
2.0,81.0,2011-03-11,33079.972499987096
2.0,81.0,2011-03-18,33529.3024999881
2.0,81.0,2011-03-25,30108.62249998793
2.0,81.0,2011-04-01,34082.93249998799
2.0,81.0,2011-04-08,32865.29249998693
2.0,81.0,2011-04-15,33634.65249998726
2.0,81.0,2011-04-22,32911.352499986984
2.0,81.0,2011-04-29,31868.552499988098
2.0,82.0,2011-03-04,22978.859999978304
2.0,82.0,2011-03-11,22703.85999997644
2.0,82.0,2011-03-18,24438.769999978453
2.0,82.0,2011-03-25,20208.36999997808
2.0,82.0,2011-04-01,22689.469999977708
